53621
(1,0,-0)
(2,6293.97,1150.53)
(3,1168.21,1098.27)
(4,2073.34,592.447)
(5,72.0543,349.819)
(6,2038.43,19.5703)
(7,6063.46,-1711.29)
(8,6218.02,-2100.58)
(9,879.885,596.227)
(10,1861.18,895.453)
(11,-870.767,969.509)
(12,1220.81,-189.921)
(13,2206.33,23.3509)
(14,4552.88,1015.77)
(15,1325.67,621.024)
(16,2267.38,-382.511)
(17,4958.85,-2312.63)
(18,817.505,-1319.11)
(19,518.502,561.201)
(20,-1582.64,-1634.79)
(21,4553.43,-192.701)
(22,4849.54,1435.75)
(23,-2044.21,-259.863)
(24,1901.54,1209.91)
(25,3206.42,846.305)
(26,-100.743,1425.74)
(27,3846.01,-553.751)
(28,2461.08,999.42)
(29,2231.35,744.895)
(30,2411.37,1440.2)
(31,1021.66,897.343)
(32,4306.36,-188.364)
(33,3029.62,-83.1738)
(34,6371.14,343.148)
(35,5074.71,-1332.12)
(36,1843.72,153.671)
(37,2602.74,327.024)
(38,368.055,-1865.85)
(39,6065.02,-159.676)
(40,2564.38,892.45)
(41,-1686.83,1303.32)
(42,841.19,-79.0596)
(43,6161.2,-1975.93)
(44,2347.21,521.504)
(45,-324.133,-780.811)
(46,6274.4,1157.43)
(47,234.288,737)
(48,6137.07,20.9046)
(49,2331.09,490.592)
(50,6157.98,109.638)
(51,4718.22,1325.22)
(52,6933.78,-456.344)
(53,2065,-936.15)
(54,2717.83,1208.8)
(55,582.995,306.676)
(56,5212.04,-843.858)
(57,2129.94,226.726)
(58,4636.61,670.505)
(59,1122.96,821.286)
(60,-1084.93,-1220.14)
(61,1711.96,1193.79)
(62,1418.4,747.119)
(63,1052.68,1029.67)
(64,-1413.73,-562.646)
(65,6510.35,1217.81)
(66,2249.58,1414.96)
(67,2408.82,-2071.34)
(68,5088.95,1071.59)
(69,3235.11,-2017.08)
(70,6577.18,-174.354)
(71,6170.1,-130.876)
(72,4289.34,1097.94)
(73,-670.728,959.723)
(74,-1722.85,-677.399)
(75,4233.08,-231.174)
(76,2087.46,-424.32)
(77,1878.3,-405.528)
(78,2397.7,-484.587)
(79,1940.13,1272.63)
(80,2551.15,348.263)
(81,294.222,868.988)
(82,1483.56,669.727)
(83,2821.68,-1820.26)
(84,268.202,94.2933)
(85,4209.28,-266.979)
(86,-789.595,-2554.59)
(87,1897.99,764.02)
(88,-95.2941,381.287)
(89,2816.23,665.946)
(90,3815.65,496.152)
(91,4873.67,1268.73)
(92,1796.13,1378.82)
(93,2873.39,907.239)
(94,329.248,-875.771)
(95,2042.54,485.477)
(96,555.419,667.392)
(97,4320.7,886.668)
(98,2884.51,1033.45)
(99,-976.625,112.084)
(100,2960.34,-1801.8)
(101,2292.39,1217.58)
(102,4065.73,-33.5809)
(103,3807.2,1376.82)
(104,308.788,-1579.19)
(105,6716.73,-1410.95)
(106,6230.25,993.971)
(107,357.492,-181.025)
(108,2719.83,1213.03)
(109,1721.63,258.417)
(110,4961.3,-2352.22)
(111,2657,566.872)
(112,522.616,262.976)
(113,2474.64,1232.93)
(114,1967.26,1244.72)
(115,4654.51,985.187)
(116,2538.25,372.169)
(117,5077.16,-453.786)
(118,2073.12,-349.486)
(119,611.461,353.933)
(120,3482.96,-2267.93)
(121,2885.06,1110.39)
(122,3378.99,149.335)
(123,3732.7,1141.75)
(124,2323.2,345.26)
(125,357.158,920.583)
(126,2275.49,1266.73)
(127,1896.1,1348.46)
(128,-1789.02,-1210.36)
(129,4582.34,972.733)
(130,1190.68,1537.83)
(131,156.34,787.705)
(132,1795.13,-483.92)
(133,3348.75,640.149)
(134,2910.08,607.903)
(135,1623.11,1217.7)
(136,4634.49,1281.97)
(137,-153.894,683.07)
(138,2130.16,1287.08)
(139,1386.38,1306.65)
(140,5584.54,-2583.5)
(141,2020.08,1480.56)
(142,3597.16,1024.55)
(143,2534.91,232.397)
(144,6748.98,-37.6951)
(145,3540,1281.08)
(146,6370.13,-1023.1)
(147,2381.13,942.933)
(148,463.683,-125.984)
(149,436.218,-379.842)
(150,1832.49,746.785)
(151,315.349,812.279)
(152,4448.13,645.042)
(153,-232.842,1440.31)
(154,533.624,576.546)
(155,1481.34,-1668.15)
(156,1519.48,573.21)
(157,2952.23,-2301.18)
(158,-985.409,-687.629)
(159,2057.55,664.278)
(160,3508.09,-2364.67)
(161,6873.4,-2381.8)
(162,510.941,300.337)
(163,1828.6,1486.23)
(164,4325.37,-956.61)
(165,1634.01,901.791)
(166,241.627,670.95)
(167,691.188,479.806)
(168,3694.79,1218.03)
(169,5653.26,-1110.95)
(170,256.86,-470.466)
(171,83.9522,737.111)
(172,3545.67,1065.69)
(173,872.769,606.568)
(174,-802.049,-269.759)
(175,-243.739,-1900.32)
(176,6135.74,705.198)
(177,2627.31,679.512)
(178,-1992.5,9.89635)
(179,3716.25,497.597)
(180,1001.76,630.475)
(181,2516.23,400.969)
(182,-1298.2,-1810.25)
(183,241.071,893.229)
(184,5688.18,-2047.77)
(185,-88.1776,394.964)
(186,2715.6,1370.26)
(187,-556.642,571.542)
(188,4524.19,-90.8463)
(189,304.896,684.738)
(190,4260.77,-1932.79)
(191,5536.62,-2427.61)
(192,4041.16,-1038.34)
(193,492.482,969.953)
(194,1622.78,-625.916)
(195,3269.24,-1852.06)
(196,2993.26,130.098)
(197,3257.79,811.501)
(198,2554.59,1329.45)
(199,5142.99,122.759)
(200,6378.7,-35.4712)
(201,772.36,-1320.11)
(202,2883.28,1112.28)
(203,4795.73,-978.404)
(204,3374.77,47.0355)
