26098
(606,3903.28,672.285)
(607,4389.31,325.579)
(608,3162.38,865.541)
(609,225.615,-1792.46)
(610,3908.39,651.713)
(611,2723.61,684.627)
(612,1110.28,545.411)
(613,6633.11,1099.61)
(614,2051.77,1425.74)
(615,2682.36,1438.42)
(616,-128.653,405.306)
(617,2330.65,1418.29)
(618,295.445,732.552)
(619,2059,1182.11)
(620,4962.07,1355.24)
(621,2779.09,560.645)
(622,2682.91,533.402)
(623,4134.12,829.292)
(624,4563.33,-846.082)
(625,-293.999,1264.95)
(626,5923.69,-263.087)
(627,-434.772,-2460.97)
(628,6142.41,-290.33)
(629,3881.37,-446.781)
(630,6200.67,-581.327)
(631,697.192,-1315.88)
(632,5426.98,-600.675)
(633,391.295,372.169)
(634,2725.83,1377.93)
(635,5635.03,-1051.01)
(636,-1021.21,-1891.65)
(637,627.584,791.041)
(638,1440.2,1212.14)
(639,6278.07,121.314)
(640,5353.15,-533.958)
(641,2664.9,380.62)
(642,3428.81,540.296)
(643,2477.09,-1763.89)
(644,1327.78,1127.18)
(645,2543.58,1437.31)
(646,5092.73,-1421.18)
(647,3395.89,743.004)
(648,3993.23,-2208.22)
(649,2731.84,1186.01)
(650,4236.75,-237.179)
(651,1283.08,1095.05)
(652,854.311,681.18)
(653,1838.94,862.428)
(654,-1697.17,-125.094)
(655,1521.15,674.064)
(656,-1968.93,461.681)
(657,3341.07,519.614)
(658,1888.98,-1990.95)
(659,3872.03,62.3804)
(660,5293.32,-827.624)
(661,4159.14,866.208)
(662,2012.96,1537.05)
(663,3264.91,1104.28)
(664,2446.73,991.636)
(665,266.868,750.788)
(666,2142.62,876.55)
(667,2908.08,1007.65)
(668,2776.54,1197.68)
(669,1702.51,820.063)
(670,4072.07,-35.4712)
(671,5032.35,-1519.37)
(672,5902.56,32.3577)
(673,942.155,-2313.63)
(674,-1087.6,-592.78)
(675,-1390.83,-369.834)
(676,3112.35,1229.59)
(677,3049.63,790.374)
(678,6059.35,843.08)
(679,-1065.58,-1812.92)
(680,1268.96,1106.61)
(681,781.812,871.323)
(682,4570.78,-1195.57)
(683,1975.82,683.07)
(684,723.545,-394.297)
(685,6211.68,-1265.62)
(686,1726.41,265.533)
(687,592.891,833.517)
(688,481.696,-133.434)
(689,-1352.91,-76.0573)
(690,2431.28,1209.13)
(691,2417.71,-1985.39)
(692,429.546,827.401)
(693,1631.67,1437.64)
(694,305.786,-1675.93)
(695,3101.89,1096.72)
(696,6376.47,-14.0106)
(697,4481.6,824.844)
(698,2205,1345.79)
(699,1260.51,-551.86)
(700,3409.9,1201.24)
(701,5770.02,-83.285)
(702,5509.04,411.644)
(703,3252.01,792.82)
(704,-1797.35,-669.505)
(705,1641.13,101.743)
(706,5687.62,-909.13)
(707,587.888,828.069)
(708,5670.27,-1075.92)
(709,4645.17,-407.752)
(710,6056.68,-1835.27)
(711,-1771.78,-575.211)
(712,-362.607,1160.21)
(713,359.827,-525.841)
(714,3846.12,-1312.66)
(715,2311.41,1143.86)
(716,5750.89,707.422)
(717,28.6883,225.392)
(718,6378.92,-383.289)
(719,6112.05,-948.493)
(720,1602.43,-788.928)
(721,5967.16,75.1678)
(722,612.017,-192.923)
(723,1467.33,1098.38)
(724,2339.21,1107.95)
(725,5040.13,660.72)
(726,644.597,654.382)
(727,2034.31,434.772)
(728,1906.21,882.554)
(729,2021.3,-1030.67)
(730,-395.076,363.163)
(731,3278.92,866.097)
(732,2475.2,300.337)
(733,2940.55,68.9409)
(734,840.3,886.668)
(735,2979.91,331.917)
(736,785.926,654.271)
(737,4790.94,1292.2)
(738,874.103,-160.454)
(739,-1170.88,-1514.47)
(740,-1212.02,-67.2729)
(741,2649.78,377.173)
(742,1540.61,-730.551)
(743,3742.93,-1970.82)
(744,-781.033,-1655.25)
(745,2180.53,-1358.8)
(746,5052.25,908.463)
(747,1651.69,-682.07)
(748,3194.63,830.848)
(749,2550.92,380.175)
(750,3114.24,1103.83)
(751,1893.32,1428.85)
(752,2933.66,792.375)
(753,1363.58,564.425)
(754,1275.29,-1526.71)
(755,2037.98,320.241)
(756,1727.86,1436.53)
(757,1868.85,-1868.07)
(758,2601.41,1452.76)
(759,3098.11,-1931.46)
(760,3910.17,1349.02)
(761,5837.96,-1136.63)
(762,-1608.77,1291.97)
(763,1379.93,-848.64)
(764,-383.178,1679.93)
(765,2768.2,134.879)
(766,3621.17,343.37)
(767,3340.96,614.352)
(768,4960.29,-1075.7)
(769,1234.82,1091.27)
(770,3433.7,751.122)
(771,-1290.64,1050.46)
(772,3883.04,1219.7)
(773,1138.52,525.841)
(774,2824.13,-114.531)
(775,2427.05,792.486)
(776,1103.16,-2176.08)
(777,2184.42,1381.93)
(778,2647.11,1169.21)
(779,296.334,440.443)
(780,2214.34,625.36)
(781,2950.67,-1570.18)
(782,392.852,-294.778)
(783,1400.61,1092.49)
(784,-645.709,-1932.23)
(785,1766.22,1403.39)
(786,2906.75,1217.7)
(787,333.807,-387.848)
(788,769.914,563.869)
(789,1638.68,94.7381)
(790,3216.54,549.637)
(791,-976.514,290.33)
(792,-1120.4,981.629)
(793,-1270.96,77.3917)
(794,4336.16,-834.518)
(795,716.651,784.147)
(796,-631.698,-1436.97)
(797,3047.63,386.847)
(798,5805.38,-1062.91)
(799,431.548,806.83)
(800,-1534.16,347.707)
(801,3488.3,1320.11)
(802,927.254,-787.149)
(803,6244.71,-1404.06)
(804,-644.931,-1221.7)
(805,2340.1,233.509)
(806,1436.3,1089.04)
(807,779.699,562.758)
(808,363.385,698.082)
(809,-1830.94,-1042.23)
(810,680.958,-1629.01)
(811,-800.159,-1226.81)
(812,2364.23,1456.88)
(813,263.421,586.22)
(814,-1004.42,1048.57)
(815,2736.84,902.013)
(816,2784.88,84.7305)
(817,4659.73,-264.644)
(818,2875.06,577.546)
(819,-1075.81,-401.414)
(820,4777.49,-2170.41)
(821,2637.32,709.535)
(822,1023.88,-350.264)
(823,1314.88,1161.32)
(824,2269.27,1469.66)
(825,2772.53,139.105)
(826,5203.92,671.84)
(827,3043.74,-2137.72)
(828,2274.38,1266.62)
(829,1029.22,521.504)
(830,620.69,366.387)
(831,1542.05,-2198.66)
(832,-1183.11,-796.267)
(833,3327.95,515.611)
(834,5671.83,-49.4817)
(835,2315.08,875.326)
(836,4821.86,-500.155)
(837,4932.61,-590.334)
(838,2912.53,58.0438)
(839,2951.45,1282.63)
(840,1639.57,1410.51)
(841,4627.6,-776.252)
(842,6025.1,120.758)
(843,2080.35,619.689)
(844,-882.777,1185.78)
(845,5741.33,206.934)
(846,-922.028,1174.11)
(847,3980.56,25.1301)
(848,4006.13,1350.35)
(849,4110.99,-15.0113)
(850,3065.09,859.648)
(851,2893.07,870.767)
(852,-1200.02,-1496.13)
(853,1366.03,1119.29)
(854,181.47,781.812)
(855,6327.32,-564.648)
(856,-655.939,-1424.96)
(857,1737.53,1044.34)
(858,4377.19,-728.772)
(859,1311.99,1163.88)
(860,2937.88,-1775.45)
(861,1867.85,1307.99)
(862,844.637,594.893)
(863,1951.8,922.028)
(864,-1287.53,326.135)
(865,6242.93,146.888)
(866,6197.12,-1237.04)
(867,281.546,868.321)
(868,5052.7,930.813)
(869,1458.88,1296.2)
(870,2804.67,-689.631)
(871,5935.36,201.152)
(872,2364.45,392.296)
(873,2919.87,769.247)
(874,-1046.68,-541.075)
(875,1064.14,1010.21)
(876,53.9295,153.894)
(877,-195.592,-786.148)
(878,2383.8,1216.03)
(879,6741.19,23.5733)
(880,465.684,-306.008)
(881,831.849,565.649)
(882,436.774,807.831)
(883,3143.93,880.997)
(884,6248.93,136.77)
(885,-220.944,-711.314)
(886,157.23,788.483)
(887,3361.65,1339.12)
(888,182.471,769.135)
(889,636.257,889.671)
(890,25.1301,541.63)
(891,4049.05,-1507.58)
(892,1109.28,526.174)
(893,1450.76,1103.39)
(894,1898.43,1458.99)
(895,3030.4,469.799)
(896,-583.662,-1628.67)
(897,912.132,779.032)
(898,6441.19,1117.29)
(899,-989.746,1049.79)
(900,2013.18,1224.37)
(901,-377.952,-1901.88)
(902,5296.1,-1424.63)
(903,1903.1,1524.26)
(904,6410.39,-951.606)
(905,-1393.61,-221.723)
(906,6629.66,1092.82)
(907,6082.36,-1760.88)
(908,2955.12,877.995)
(909,587.332,829.292)
(910,629.697,377.84)
(911,6042.78,429.546)
(912,2022.97,1044.34)
(913,720.766,395.409)
(914,-823.954,1625.11)
(915,6778.78,-120.758)
(916,1742.09,1440.64)
(917,2406.48,763.909)
(918,-741.003,1137.97)
(919,6783.56,-445.336)
(920,2252.81,1433.75)
(921,6071.91,-24.6853)
(922,-996.64,1127.85)
(923,1735.75,1185.78)
(924,425.988,652.158)
(925,252.079,752.011)
(926,-862.428,476.693)
(927,2413.37,1477.11)
(928,2075.56,1281.41)
(929,5578.65,-1008.65)
(930,6719.62,-13.677)
(931,5954.82,862.873)
(932,6176.32,906.461)
(933,289.329,519.28)
(934,1527.82,-256.638)
(935,2622.2,1035.56)
(936,1967.93,279.099)
(937,5155.44,1186.34)
(938,5210.93,407.418)
(939,2405.37,1085.37)
(940,2999.71,844.192)
(941,3310.05,-1020.66)
(942,-1143.2,929.923)
(943,-977.292,-1585.86)
(944,4857.33,-1150.53)
(945,-1691.94,-143.33)
(946,2986.03,226.504)
(947,2434.5,1440.53)
(948,2802.89,1179.44)
(949,571.542,404.75)
(950,2841.36,59.9341)
(951,5310.11,-1665.37)
(952,2645.88,-382.399)
(953,2400.81,35.8048)
(954,4924.93,-1306.99)
(955,1427.08,846.527)
(956,1705.51,1190.9)
(957,-937.04,1584.97)
(958,176.8,839.299)
(959,-1492.57,1369.92)
(960,2610.86,357.158)
(961,492.816,-359.493)
(962,6564.61,-756.014)
(963,189.365,-2525.9)
(964,2859.27,426.544)
(965,6169.98,-127.318)
(966,1731.42,1042.45)
(967,5764.79,91.0686)
(968,3928.74,-2280.27)
(969,-426.877,592.224)
(970,-163.901,1419.18)
(971,5955.04,137.103)
(972,922.918,828.18)
(973,1647.35,1101.94)
(974,3064.64,652.603)
(975,1903.88,1544.16)
(976,2332.98,945.157)
(977,2801.11,49.4817)
(978,5652.37,-1119.07)
(979,415.869,947.381)
(980,1357.25,512.831)
(981,2744.4,1280.3)
(982,2381.35,133.656)
(983,3240.78,694.079)
(984,4121.33,-985.076)
(985,2608.52,375.839)
(986,2793.33,-1650.13)
(987,1757.21,747.897)
(988,2035.31,1201.68)
(989,-1634.34,-1163.65)
(990,260.752,608.792)
(991,261.086,672.618)
(992,1581.75,868.099)
(993,5493.03,-1606.1)
(994,-517.612,1082.48)
(995,231.841,918.804)
(996,-1117.18,197.927)
(997,495.04,-139.105)
(998,278.766,-172.797)
(999,3185.07,-1614.55)
(1000,837.298,918.692)
(1001,1955.59,-1513.81)
(1002,204.265,836.853)
(1003,2618.31,453.453)
(1004,878.106,-2111.48)
(1005,307.009,-480.028)
(1006,2417.27,1397.28)
(1007,3076.1,1177.44)
(1008,5292.54,-965.839)
(1009,5814.94,-1081.82)
(1010,-964.171,-553.751)
(1011,2239.91,1366.59)
(1012,230.062,452.341)
(1013,4445.13,831.071)
(1014,4996.99,-1446.09)
(1015,4299.8,272.872)
(1016,647.599,696.414)
(1017,2022.41,456.01)
(1018,1162.99,1063.02)
(1019,-1511.47,209.936)
(1020,388.515,-180.025)
