4237
(2069,2699)
(1856,2905)
(1434,3662)
(3151,800)
(2845,2415)
(1304,3330)
(1965,2353)
(1244,2068)
(1224,2877)
(767,1804)
(360,2631)
(800,3681)
(3568,2349)
(1448,3693)
(1008,1224)
(228,2229)
(1108,2779)
(205,435)
(2651,3081)
(3325,2950)
(367,2678)
(1528,1162)
(2287,2407)
(3420,2709)
(3414,981)
(2414,3103)
(2919,189)
(753,134)
(1752,2267)
(1800,9)
(1829,722)
(780,710)
(2788,1743)
(2070,124)
(3203,2441)
(2821,3724)
(779,1464)
(1604,472)
(2868,3936)
(1741,3874)
(1551,2338)
(3376,265)
(3328,2581)
(3683,1082)
(2288,2050)
(1780,980)
(137,3206)
(3755,1209)
(1195,2055)
(449,1955)
(3262,2679)
(1032,2356)
(2952,1275)
(330,98)
(2055,3022)
(1941,867)
(2056,2208)
(955,2507)
(1910,3609)
(1535,3746)
(959,2124)
(1334,1776)
(1587,2264)
(2054,3159)
(151,2405)
(2984,644)
(172,74)
(3309,3439)
(184,122)
(436,127)
(3466,1168)
(1534,1387)
(1061,218)
(1152,1087)
(1449,556)
(2717,1897)
(1692,3348)
(1819,3782)
(963,1893)
(459,390)
(3003,2598)
(557,912)
(429,274)
(1188,829)
(1093,2451)
(3551,2525)
(3348,3044)
(3340,324)
(1558,2753)
(3059,3644)
(2263,2107)
(1580,1555)
(1054,3215)
(2729,3795)
(1169,1337)
(144,3057)
(2451,1150)
(2520,790)
(3267,2719)
(1926,3592)
(2106,2913)
(233,3401)
(1979,2115)
(3788,1852)
(3057,2540)
(533,505)
(94,1758)
(3091,968)
(1803,1661)
(515,2253)
(2789,551)
(2833,205)
(1336,2332)
(313,2698)
(2131,276)
(2334,8)
(1041,2564)
(3172,873)
(339,1620)
(3670,3095)
(1661,1978)
(2147,418)
(2217,1753)
(276,404)
(1492,1370)
(2016,1796)
(196,3881)
(2440,2225)
(3270,3532)
(1826,824)
(604,432)
(2580,151)
(236,2742)
(1753,598)
(1741,3574)
(3009,291)
(320,1521)
(1608,1747)
(3640,3734)
(966,3683)
(1418,1157)
(1563,504)
(1670,2671)
(1073,582)
(288,3227)
(853,3493)
(310,2035)
(2430,2792)
(2163,11)
(3103,1759)
(697,2051)
(777,2399)
(353,1720)
(789,1391)
(299,145)
(1471,3934)
(722,2845)
(56,2752)
(457,443)
(3698,488)
(3383,1584)
(95,1870)
(941,3345)
(2361,312)
(1362,3008)
(2840,726)
(1413,3793)
(3099,2454)
(1787,1130)
(3251,622)
(1372,587)
(1111,1110)
(3956,2389)
(569,2593)
(1082,2592)
(3825,2511)
(210,328)
(1015,1362)
(3142,516)
(1355,2250)
(2196,2840)
(2710,123)
(1253,3387)
(561,2566)
(3109,2155)
(2931,2822)
(3779,1316)
(349,1384)
(1034,2899)
(3890,3441)
(1539,2898)
(3535,3582)
(3377,3884)
(1159,3726)
(3387,1615)
(2604,2303)
(2649,3731)
(810,2410)
(1607,2008)
(492,2542)
(3243,2836)
(3290,369)
(25,38)
(3030,91)
(586,2339)
(2006,1252)
(679,2646)
(3566,3249)
(773,661)
(1033,2572)
(1299,2712)
(2109,303)
(2869,2147)
(1012,183)
(1450,3474)
(671,616)
(3137,1960)
(1835,3487)
(2218,56)
(2151,1901)
(1202,1689)
(3681,566)
(2976,2350)
(2341,2075)
(3084,33)
(3549,1447)
(1138,3091)
(1888,1530)
(1713,3696)
(1659,3454)
(645,2998)
(2531,857)
(3692,1048)
(2928,3390)
(312,1889)
(566,1259)
(2667,63)
(1192,2914)
(3173,3358)
(435,3787)
(1850,669)
(81,1516)
(455,1092)
(487,1514)
(857,2201)
(3582,2577)
(1048,2674)
(864,3763)
(1237,959)
(1013,3921)
(395,1314)
(2048,3694)
(22,2938)
(1657,2251)
(2448,3924)
(2495,3665)
(3101,2202)
(891,3440)
(59,135)
(246,3729)
(2655,2541)
(1600,1102)
(2938,739)
(3259,1840)
(1270,3214)
(659,3056)
(3758,735)
(3544,521)
(1834,141)
(3726,3503)
(1768,2873)
(3464,3707)
(3214,871)
(1220,2949)
(1794,2222)
(1656,834)
(2724,3258)
(1011,357)
(1873,1905)
(1215,302)
(1145,228)
(3746,975)
(3628,3498)
(287,3669)
(441,1883)
(1064,3139)
(2673,1478)
(1686,3584)
(834,3310)
(43,2470)
(185,606)
(630,3758)
(1812,3108)
(3427,1647)
(126,2583)
(1118,2519)
(2260,3533)
(1387,92)
(1352,503)
(311,1107)
(1785,1086)
(1903,2555)
(2519,2746)
(2095,3234)
(3543,1235)
(3398,770)
(101,417)
(3778,3181)
(461,240)
(1160,737)
(2714,2550)
(3117,2363)
(1798,3961)
(3249,117)
(27,375)
(855,2366)
(1793,898)
(2362,2663)
(3571,1214)
(211,1946)
(1235,2027)
(751,1828)
(3857,1297)
(2515,573)
(2781,3379)
(2210,1160)
(3644,1336)
(3209,1871)
(2551,3185)
(503,371)
(3457,976)
(2319,3627)
(1582,2916)
(2023,2589)
(83,3878)
(3189,2551)
(1098,3887)
(976,143)
(2305,3788)
(1752,1446)
(3332,1390)
(2589,494)
(333,3563)
(1552,1098)
(404,3799)
(1733,1558)
(1874,2186)
(1390,2842)
(2735,2437)
(792,3907)
(219,3243)
(3406,1855)
(2312,1475)
(930,1779)
(1849,3305)
(2522,437)
(2013,3619)
(10,3810)
(1855,1809)
(1079,2604)
(3350,3279)
(2776,1756)
(2437,3524)
(1533,2615)
(2900,153)
(1807,3649)
(1409,1911)
(3725,1315)
(3158,583)
(2012,2433)
(2916,1453)
(3463,1856)
(3279,2497)
(2293,3922)
(3063,3551)
(690,3034)
(155,375)
(1625,2436)
(2534,2004)
(117,1695)
(450,3863)
(192,1060)
(2180,3648)
(3206,1856)
(1316,723)
(52,1023)
(3318,2287)
(3034,707)
(245,110)
(2659,1899)
(1468,1909)
(2741,979)
(578,195)
(592,3405)
(1130,2622)
(2596,2882)
(112,1371)
(603,2442)
(3118,3633)
(2711,1410)
(2535,2377)
(582,21)
(560,1735)
(878,1477)
(818,3811)
(983,1263)
(938,2498)
(3366,474)
(712,2929)
(2872,514)
(240,2602)
(886,361)
(1368,273)
(2294,2964)
(202,3124)
(2817,589)
(267,2707)
(76,1613)
(2155,2859)
(2138,71)
(2018,652)
(3356,2473)
(951,2718)
(3233,3080)
(1102,55)
(1537,2723)
(618,403)
(2489,2891)
(1664,140)
(1918,267)
(849,3559)
(71,3461)
(2295,1227)
(54,3432)
(1750,1208)
(3080,844)
(1314,82)
(2880,3344)
(1106,1672)
(943,1244)
(1590,1795)
(2656,2128)
(2094,3566)
(888,3594)
(3120,1750)
(3498,2455)
(2977,2686)
(3801,3033)
(627,331)
(1027,2883)
(253,3105)
(1672,2611)
(770,1517)
(3434,2302)
(1520,1171)
(1485,126)
(3914,3177)
(1951,1795)
(739,3130)
(2299,1492)
(2851,181)
(2556,3610)
(3244,459)
(2418,3842)
(1913,3087)
(3735,95)
(3105,1067)
(1168,1037)
(1991,2212)
(2244,167)
(1443,3588)
(1742,3626)
(1611,393)
(1153,2528)
(181,1603)
(3604,3384)
(1679,2371)
(2212,3656)
(167,3323)
(481,322)
(111,3146)
(361,3075)
(3252,3428)
(3421,2460)
(1516,2900)
(663,2635)
(232,3107)
(946,2432)
(1801,251)
(900,35)
(2476,716)
(2644,2220)
(2378,1622)
(3691,3359)
(1209,1135)
(422,780)
(889,19)
(1216,2279)
(1411,1729)
(3526,1029)
(1749,3246)
(2352,700)
(1121,2057)
(2884,954)
(303,2559)
(3518,2730)
(1573,1298)
(995,2592)
(1623,3112)
(2181,395)
(948,1077)
(3404,3031)
(2631,1322)
(2039,3756)
(2746,1638)
(3369,2266)
(3503,579)
(3840,196)
(2021,1331)
(2591,831)
(2853,2676)
(1258,2197)
(1944,3134)
(1958,1932)
(2927,461)
(2606,561)
(2014,2062)
(123,1499)
(3472,1774)
(1638,1014)
(2130,1752)
(2214,1489)
(464,2064)
(1853,2585)
(3078,3670)
(1961,3483)
(912,3761)
(2859,3437)
(3638,822)
(2271,3614)
(3300,3144)
(2939,3241)
(1871,1530)
(2685,2329)
(2754,3189)
(143,3166)
(1069,1255)
(3211,1875)
(2839,1970)
(3212,203)
(2750,3285)
(1745,593)
(209,3548)
(1550,1683)
(3701,1228)
(2101,1854)
(2384,876)
(342,945)
(2525,2282)
(615,2754)
(3221,1552)
(3155,3750)
(3166,381)
(2376,2884)
(60,2662)
(3210,758)
(581,768)
(3794,1085)
(2847,1731)
(1508,3221)
(3797,2456)
(893,3458)
(783,2102)
(2119,407)
(1135,1581)
(736,2645)
(862,321)
(2134,699)
(2662,2638)
(1415,2174)
(1085,2467)
(1631,3100)
(3820,1437)
(539,2226)
(1175,2828)
(3012,1486)
(2959,2125)
(3867,936)
(699,2136)
(394,1115)
(1282,2249)
(3733,2680)
(1060,3875)
(1179,1161)
(3569,1348)
(97,3363)
(1290,894)
(2980,2019)
(3602,3539)
(217,1738)
(3625,883)
(2768,531)
(326,990)
(1925,1248)
(1141,2820)
(3875,103)
(1627,1848)
(223,269)
(2829,3960)
(2233,76)
(2010,1290)
(2819,3889)
(2508,3695)
(13,1849)
(1,2651)
(2335,2981)
(677,3262)
(146,1968)
(2904,2258)
(2873,1493)
(1374,2273)
(3672,1921)
(1007,879)
(2929,370)
(1647,1323)
(3933,1183)
(1848,2980)
(53,647)
(1462,3812)
(3910,3808)
(2890,2666)
(513,3114)
(1080,108)
(3476,2387)
(2994,3744)
(2858,2218)
(874,1857)
(65,3637)
(3712,750)
(2104,835)
(3507,275)
(1049,3760)
(1431,2693)
(589,133)
(3866,819)
(3079,2088)
(755,3495)
(908,1715)
(2957,1722)
(1707,2536)
(1937,3467)
(538,1965)
(3461,400)
(1180,1210)
(2144,1562)
(844,1813)
(1171,3122)
(2038,3396)
(82,1455)
(2961,3829)
(3265,2274)
(3803,1943)
(1738,3917)
(2142,2391)
(1797,445)
(2118,1186)
(1293,1959)
(2716,3799)
(328,1549)
(1068,157)
(1021,2309)
(1311,3268)
(3365,3120)
(2422,1439)
(1455,913)
(3580,2556)
(3401,3096)
(2964,286)
(445,230)
(788,3271)
(986,285)
(119,3860)
(3588,1583)
(1097,3742)
(3380,3545)
(553,301)
(2840,2562)
(558,1781)
(3619,973)
(3297,630)
(66,3367)
(1055,233)
(1440,475)
(1777,2829)
(917,1131)
(647,3256)
(638,2477)
(3326,2207)
(1144,3643)
(3656,2901)
(1805,70)
(3479,1422)
(51,2049)
(3088,1761)
(2188,2761)
(277,130)
(3889,2692)
(2942,3494)
(3757,3821)
(1385,2200)
(2824,3460)
(1630,2038)
(2968,384)
(3382,3570)
(1512,1355)
(3953,3426)
(1142,2167)
(348,159)
(1934,3940)
(2259,101)
(1078,2896)
(3339,2429)
(396,861)
(2464,3342)
(154,720)
(3957,2591)
(3116,712)
(1906,3479)
(428,3796)
(2356,3228)
(1344,2621)
(2509,290)
(2429,2658)
(1148,567)
(1876,1841)
(323,704)
(745,2065)
(307,297)
(2405,1634)
(53,3480)
(2541,786)
(2452,928)
(3856,235)
(1232,3885)
(2381,2428)
(3048,1862)
(1833,59)
(2619,812)
(2963,478)
(3828,2465)
(524,3945)
(3881,142)
(1315,1300)
(1129,2162)
(3133,1201)
(3846,1207)
(3885,1184)
(2759,3547)
(2733,3640)
(3351,3792)
(3945,3299)
(3493,2469)
(1154,2747)
(823,3678)
(1610,3383)
(1320,2736)
(3087,2945)
(1802,3138)
(816,3639)
(1901,1749)
(897,3636)
(1496,1451)
(915,2360)
(594,1757)
(1721,1485)
(2832,2159)
(2330,860)
(1465,3482)
(2887,1590)
(338,106)
(3138,3151)
(3200,1946)
(2029,915)
(3388,3414)
(1255,2181)
(3695,1805)
(992,1333)
(3560,3267)
(1211,2016)
(1749,828)
(526,2325)
(1206,284)
(364,545)
(2173,3906)
(1830,2848)
(3623,1035)
(2242,2702)
(2132,3822)
(1370,3222)
(873,2885)
(1039,1659)
(2220,374)
(1893,2061)
(2475,1860)
(3291,365)
(3363,3232)
(2275,2158)
(2638,57)
(3705,174)
(3802,2093)
(3286,2797)
(797,3291)
(600,1031)
(221,3663)
(2763,1396)
(1075,3394)
(3929,262)
(2940,2089)
(605,2590)
(576,2919)
(1466,3343)
(1031,1046)
(2563,1605)
(388,2757)
(3666,2359)
(3231,1700)
(3892,1766)
(657,2827)
(2882,591)
(2174,878)
(1367,3424)
(3900,1055)
(1087,1843)
(3596,855)
(2051,3591)
(99,277)
(3303,2039)
(2932,3573)
(843,3544)
(3577,3772)
(2997,2786)
(3073,1737)
(139,118)
(2681,3598)
(571,1256)
(3750,438)
(3156,3800)
(417,3577)
(463,967)
(1430,1064)
(2677,1474)
(2302,2141)
(1512,3647)
(2350,310)
(3688,3308)
(2468,754)
(35,2778)
(1173,3225)
(2703,1276)
(695,1152)
(813,907)
(3116,2815)
(3906,3504)
(2665,105)
(3475,3526)
(1825,1230)
(2164,1768)
(385,3400)
(2059,3244)
(1700,3617)
(1004,2423)
(2896,223)
(954,373)
(1703,2398)
(190,1538)
(2165,3838)
(3836,294)
(3484,1592)
(997,1237)
(3298,3169)
(1790,999)
(3260,2486)
(1121,3208)
(16,1575)
(1877,2424)
(3511,1444)
(2177,557)
(1538,429)
(529,3136)
(2268,2459)
(525,2665)
(2836,3684)
(2229,45)
(2332,2120)
(2486,1999)
(1346,1745)
(499,3719)
(2672,1981)
(1641,924)
(2905,2961)
(2738,2502)
(1271,3738)
(665,1322)
(3051,1933)
(875,2098)
(1695,657)
(1831,3841)
(882,1429)
(3883,1018)
(1266,3536)
(2527,406)
(2444,171)
(841,608)
(230,996)
(2002,1406)
(1461,2215)
(2140,649)
(1094,3318)
(3489,1618)
(1579,3578)
(2565,1997)
(3008,2552)
(2675,1547)
(3627,3518)
(3067,1374)
(2333,2261)
(272,718)
(1453,3374)
(1404,2288)
(1616,643)
(569,1528)
(495,896)
(3578,1070)
(3069,2641)
(3607,3798)
(1583,1358)
(2261,604)
(1879,506)
(3824,319)
(2126,636)
(3597,298)
(1648,1490)
(1684,2667)
(2641,3153)
(1376,1030)
(1132,2031)
(3766,2011)
(356,1692)
(3409,1502)
(2947,3184)
(3888,2361)
(1339,884)
(413,326)
(433,3099)
(1976,1191)
(975,3328)
(2837,3098)
(2973,482)
(3184,3571)
(1622,3195)
(964,2001)
(2578,789)
(2087,3852)
(1113,1379)
(3035,3459)
(1586,2907)
(1321,47)
(2045,3336)
(710,2863)
(2314,2414)
(1847,3253)
(3010,3802)
(1408,2142)
(1886,984)
(1736,1492)
(2616,1564)
(2364,3513)
(1391,708)
(3336,392)
(318,2988)
(2984,1567)
(3485,3896)
(2086,1583)
(3253,1034)
(2828,2762)
(132,1005)
(3205,3150)
(108,3654)
(512,1825)
(1438,1710)
(270,1655)
(870,681)
(1213,725)
(3150,2936)
(1748,1108)
(278,2532)
(3451,1614)
(1536,1598)
(2456,2624)
(672,3321)
(1814,2381)
(774,1404)
(957,2397)
(2800,366)
(962,3015)
(3871,2612)
(397,1427)
(49,1212)
(1053,3282)
(968,2887)
(329,295)
(649,1616)
(3240,2030)
(929,2461)
(3590,517)
(3230,3074)
(2861,590)
(1250,609)
(2093,807)
(2280,2930)
(2568,2321)
(366,3084)
(3915,881)
(3330,645)
(3386,3128)
(590,2420)
(568,2632)
(1804,2531)
(2999,2132)
(5,1178)
(3074,3692)
(2108,1762)
(1407,2046)
(1682,3599)
(186,648)
(1234,1450)
(2866,2910)
(2751,2522)
(2204,81)
(1378,1319)
(1388,3715)
(3220,1639)
(2715,2496)
(2292,678)
(386,77)
(216,3535)
(1765,3530)
(1218,614)
(3963,2373)
(1708,997)
(2591,2232)
(1279,2792)
(919,22)
(1415,3175)
(656,104)
(3368,1702)
(579,2240)
(156,1990)
(3832,1095)
(1617,401)
(2636,646)
(458,2295)
(118,2028)
(64,1257)
(153,2103)
(622,1313)
(2327,1053)
(2987,1146)
(1120,3930)
(3440,1630)
(2377,2241)
(446,951)
(2390,3180)
(2421,2113)
(2272,1656)
(1277,3376)
(3228,805)
(932,558)
(2626,2096)
(636,3021)
(421,3404)
(914,3083)
(2553,1491)
(614,26)
(2097,1274)
(3335,3702)
(1967,1233)
(280,454)
(507,1466)
(3655,3429)
(1194,185)
(3855,3676)
(1416,2182)
(1762,334)
(2695,1185)
(1028,1020)
(3942,17)
(3327,398)
(3302,112)
(1037,397)
(1882,3820)
(3014,740)
(98,2316)
(485,909)
(334,1903)
(749,2112)
(2176,957)
(3361,1128)
(3546,3149)
(1562,3042)
(1530,634)
(1999,3236)
(1414,937)
(3258,2048)
(848,1024)
(3863,3005)
(3072,1837)
(2162,1105)
(120,2892)
(70,1730)
(2235,363)
(1332,254)
(1007,2749)
(3806,3106)
(2860,452)
(403,362)
(1792,1706)
(3236,2781)
(3185,3072)
(984,2018)
(2115,2518)
(3317,1266)
(2874,1671)
(363,247)
(2225,458)
(1737,1214)
(790,2023)
(1644,2192)
(509,647)
(2174,257)
(3132,1367)
(3090,889)
(3887,3317)
(1781,2769)
(648,3511)
(768,2603)
(3167,3406)
(3353,679)
(980,2744)
(214,526)
(86,220)
(910,772)
(2692,64)
(488,3955)
(3364,204)
(1236,1428)
(432,2558)
(3793,1518)
(2634,1498)
(3849,974)
(420,3569)
(3455,3809)
(993,2049)
(2383,2569)
(2058,3121)
(3444,952)
(1042,1309)
(24,690)
(1,3486)
(637,1143)
(2752,3416)
(2907,942)
(974,706)
(2199,2334)
(2757,1046)
(3532,2386)
(3121,2180)
(3664,961)
(785,93)
(3961,655)
(687,1010)
(3631,1202)
(368,3452)
(1531,1892)
(1719,578)
(3025,3952)
(3017,3826)
(1680,3292)
(3573,1123)
(489,3785)
(3076,3281)
(2698,2450)
(1757,280)
(655,2711)
(2701,2521)
(3169,2799)
(1594,595)
(2852,1979)
(2318,215)
(268,483)
(418,238)
(3513,3703)
(1140,1628)
(1578,2767)
(3807,3352)
(3755,2844)
(3399,350)
(3179,3341)
(2899,227)
(2478,1504)
(208,1863)
(483,3542)
(293,2864)
(2183,1608)
(3675,3453)
(1789,1790)
(1383,1193)
(3016,188)
(2262,1604)
(3731,1386)
(939,2011)
(1005,1658)
(2593,2358)
(3504,3423)
(734,3462)
(3040,1426)
(1217,1479)
(1444,1994)
(3292,2553)
(2132,2994)
(2067,932)
(3908,3410)
(2085,2834)
(2050,3233)
(2930,1143)
(806,1114)
(2511,2900)
(3786,306)
(3202,272)
(2258,577)
(3749,3470)
(1479,491)
(3285,3909)
(1522,1246)
(1691,2458)
(3958,3222)
(2287,2206)
(1651,3036)
(1208,102)
(1332,2394)
(3592,1666)
(33,1674)
(2953,858)
(1396,3910)
(3524,2048)
(2033,705)
(1178,3270)
(3514,2623)
(3471,2157)
(2889,3245)
(755,48)
(923,3839)
(399,2409)
(444,1939)
(1296,1878)
(3792,2411)
(925,2608)
(3763,2851)
(1575,1448)
(3138,1993)
(2303,2610)
(152,348)
(3877,3264)
(1565,2706)
(1349,774)
(2756,886)
(990,2406)
(775,2122)
(3510,3935)
(1537,385)
(735,1733)
(3939,3611)
(2149,304)
(199,966)
(723,1332)
(117,1415)
(3179,1864)
(93,1078)
(3425,386)
(1161,320)
(2428,1812)
(2305,2150)
(902,1578)
(3052,1090)
(2946,1476)
(2387,3754)
(3531,54)
(1174,3925)
(1329,1885)
(2057,2701)
(215,3720)
(3676,3118)
(3925,3700)
(116,673)
(1604,1247)
(1505,410)
(105,1096)
(1924,1423)
(2424,3003)
(198,2355)
(740,266)
(400,1891)
(1242,1645)
(3613,194)
(2516,1740)
(3308,228)
(1880,1913)
(985,2523)
(2381,1602)
(3486,1973)
(3776,574)
(2598,988)
(1732,3953)
(3901,3466)
(1251,1502)
(266,42)
(1760,1531)
(1079,1801)
(2712,1596)
(861,3065)
(164,450)
(852,3652)
(2192,2081)
(1470,3654)
(1962,1265)
(1660,969)
(2518,1918)
(2075,2715)
(3927,117)
(3050,1267)
(999,2439)
(104,3466)
(744,214)
(3354,3778)
(3561,2234)
(3408,2942)
(3860,2734)
(720,2199)
(365,2579)
(2798,3211)
(1469,3325)
(2267,3411)
(890,1814)
(2850,2563)
(1267,527)
(2234,3701)
(1513,798)
(2911,2697)
(1169,3302)
(2734,1811)
(3249,931)
(2253,1751)
(2539,2271)
(203,3002)
(3130,1550)
(934,2430)
(2161,3868)
(3632,900)
(3629,3869)
(88,2722)
(3563,3794)
(1481,1081)
(58,3600)
(2398,358)
(179,2980)
(1128,1881)
(1669,2134)
(279,3304)
(407,618)
(393,1988)
(3606,759)
(1026,3086)
(2687,3958)
(370,2000)
(1556,3908)
(2499,1063)
(2290,168)
(1104,2744)
(1629,1395)
(1379,1279)
(706,1127)
(2232,1916)
(3086,1744)
(3068,2320)
(3594,2889)
(833,3880)
(1667,132)
(1731,2223)
(2036,421)
(894,2184)
(3053,2992)
(2426,3583)
(660,3606)
(766,1908)
(2526,2173)
(2782,782)
(2320,3625)
(3572,3737)
(2549,2701)
(478,211)
(540,2503)
(2208,2145)
(830,2335)
(195,2763)
(1176,3290)
(583,237)
(3676,489)
(846,2574)
(3047,1465)
(2743,485)
(1229,3673)
(3372,511)
(3441,1724)
(1504,2506)
(289,383)
(3216,2838)
(3542,3115)
(2882,1166)
(3570,803)
(3392,3954)
(1792,3354)
(38,3272)
(3581,3147)
(3115,65)
(1697,3015)
(355,731)
(3780,125)
(3432,728)
(1269,1791)
(213,162)
(2111,2922)
(2709,2263)
(359,1529)
(1301,1116)
(1621,2091)
(1382,730)
(34,2668)
(3268,796)
(2663,2813)
(2257,299)
(491,3140)
(3160,929)
(1210,2111)
(2338,1896)
(36,1732)
(1553,3897)
(2738,217)
(1116,3289)
(1966,2917)
(2091,1317)
(3697,2148)
(2238,1278)
(2019,840)
(845,3948)
(2532,62)
(1083,2835)
(3140,1797)
(2524,2434)
(1221,1017)
(2189,1779)
(362,361)
(1359,899)
(1774,2989)
(3897,2205)
(3250,3030)
(189,2211)
(520,1414)
(2895,3280)
(2435,1558)
(412,1995)
(3680,3009)
(2363,901)
(3248,920)
(138,507)
(2211,3931)
(1291,1956)
(1360,2152)
(3085,1537)
(3927,826)
(2044,2821)
(519,41)
(3284,3316)
(286,1929)
(703,3033)
(1326,2140)
(34,79)
(809,423)
(528,1989)
(3453,2148)
(2153,2374)
(2453,1258)
(2892,3585)
(1532,2146)
(1017,1950)
(1036,1705)
(2116,2943)
(1892,376)
(3395,2996)
(1035,810)
(2007,1352)
(1718,2546)
(2666,3327)
(131,2733)
(3370,1397)
(2507,3819)
(1618,2070)
(3023,1668)
(1566,1190)
(3545,1349)
(3700,670)
(2661,3048)
(2510,3052)
(2702,2805)
(2989,2245)
(2979,2714)
(1095,2764)
(2971,1350)
(988,3840)
(1310,1717)
(2079,3874)
(2575,2986)
(274,27)
(3044,2509)
(715,528)
(1109,3430)
(3894,2636)
(1405,827)
(371,2633)
(3785,1049)
(835,640)
(3641,2319)
(2546,1164)
(927,3116)
(597,1211)
(2152,1232)
(3556,3427)
(3411,3872)
(2522,2664)
(3600,2732)
(654,2619)
(3754,3407)
(2074,490)
(1393,1424)
(2281,839)
(2494,44)
(2191,995)
(1436,3781)
(418,1088)
(3108,3565)
(2092,198)
(1747,3399)
(2227,2858)
(3345,3302)
(2839,1941)
(1545,3805)
(3643,2783)
(3005,2617)
(3834,1373)
(920,1873)
(1939,2343)
(44,1320)
(2779,823)
(1861,1802)
(3771,1544)
(3693,2109)
(1628,3371)
(3171,2909)
(656,2869)
(1019,2166)
(1025,69)
(1451,2077)
(3917,2855)
(32,2472)
(730,1597)
(2617,1769)
(981,1273)
(3264,2078)
(204,2427)
(1373,2330)
(1037,338)
(1330,3117)
(640,3934)
(2609,3832)
(1517,668)
(2168,584)
(3574,1996)
(1228,1206)
(686,1039)
(1541,3312)
(346,2278)
(1591,841)
(1081,1788)
(3714,1926)
(1101,3337)
(3850,176)
(1157,1625)
(1996,2275)
(2145,542)
(3312,466)
(469,2163)
(2396,1380)
(3720,52)
(738,3534)
(1788,600)
(564,3646)
(1733,2629)
(3145,462)
(1585,3006)
(1887,734)
(31,1511)
(1878,710)
(3530,3854)
(2686,2774)
(1584,3893)
(2463,3891)
(350,882)
(2240,1733)
(3175,20)
(442,842)
(3671,3403)
(84,943)
(819,797)
(1716,1764)
(674,1977)
(3753,3488)
(3492,3831)
(2124,729)
(2814,1824)
(694,3314)
(768,323)
(438,1216)
(2544,1344)
(883,1158)
(2614,2529)
(3081,3073)
(2577,2796)
(916,2326)
(2538,2106)
(2489,2653)
(2024,2620)
