17772
(125,-5945.37,5719.53)
(126,-1370.26,109.861)
(127,-1352.91,5009.89)
(128,-5364.82,6752.42)
(129,-1804.47,3647.75)
(130,-7187.64,3434.26)
(131,-712.537,7015.4)
(132,-5105.52,7476.64)
(133,-7680.68,5052.03)
(134,-96.8508,6008.2)
(135,-8079.09,601.009)
(136,-4006.02,4631.94)
(137,-2270.71,5821.61)
(138,-5968.61,7219.44)
(139,-6723.62,1273.96)
(140,-185.362,5704.3)
(141,-6962.03,-860.982)
(142,-4374.96,5143.77)
(143,-3536.67,7733.05)
(144,-5011.11,6731.07)
(145,-2597.29,3771.4)
(146,-1965.48,11.8979)
(147,-6058.23,3031.84)
(148,230.841,1525.71)
(149,-5378.72,4086.08)
(150,259.64,5789.81)
(151,-5992.18,1982.16)
(152,-3446.04,2917.98)
(153,-7428.71,4780.49)
(154,-6761.65,2172.75)
(155,267.646,3545.01)
(156,-6194.45,2697.26)
(157,-2796.66,5860.97)
(158,-8025.38,7300.39)
(159,-5517.71,1170.66)
(160,-746.785,6666.36)
(161,-5631.02,5981.62)
(162,-6692.6,6403.72)
(163,-5761.23,4977.2)
(164,-4274.33,-345.483)
(165,-2132.94,7003.72)
(166,-5190.13,1207.58)
(167,-6485.78,2515.12)
(168,-7474.75,839.299)
(169,-7408.36,7254.36)
(170,-7757.51,246.63)
(171,-6369.36,4171.7)
(172,-5996.41,1870.74)
(173,-912.354,-429.991)
(174,-169.35,4881.68)
(175,365.387,6994.05)
(176,-7421.71,3101.45)
(177,-889.337,3762.39)
(178,-2237.35,4195.05)
(179,-3919.18,5246.07)
(180,-5364.49,6127.17)
(181,-7740.95,1254.17)
(182,-1516.14,1732.86)
(183,-3421.47,3951.09)
(184,-6585.85,4075.74)
(185,24.5741,7193.31)
(186,-2979.91,7434.72)
(187,-2490.66,7254.13)
(188,-6928.44,4880.57)
(189,-5700.41,1912.44)
(190,-7345.2,1674.6)
(191,-7279.49,1413.73)
(192,-6699.72,5832.29)
(193,-4386.86,2577.72)
(194,-3656.65,2986.92)
(195,-4955.51,3810.09)
(196,-6641.45,4875.01)
(197,-4821.3,4560.66)
(198,-7210.21,7037.19)
(199,-5273.75,1285.19)
(200,-1024.99,7612.63)
(201,-7353.43,1487.01)
(202,-3434.03,400.413)
(203,-5102.62,-42.1429)
(204,-6882.85,1440.53)
(205,653.715,447.56)
(206,-7413.7,1420.85)
(207,-2641.44,2994.03)
(208,-2586.39,7120.81)
(209,-145.443,6609.09)
(210,-4465.14,670.283)
(211,-7980.02,7577.38)
(212,-4074.63,-10.2299)
(213,-2424.05,4270.55)
(214,-8611.94,-591.223)
(215,-1427.52,6664.91)
(216,7.45006,7094.46)
(217,-5736.99,-335.475)
(218,-1439.2,1963.7)
(219,-3048.3,5210.93)
(220,-6970.25,6931.11)
(221,-1789.9,5449.77)
(222,-1133.3,7407.14)
(223,-1610.55,7445.95)
(224,-7570.6,6200.23)
(225,-7191.2,4132.56)
(226,-1294.42,3332.73)
(227,-7170.85,522.394)
(228,-2529.35,5528.72)
(229,-994.194,3335.4)
(230,-1351.35,6860.73)
(231,-268.091,426.989)
(232,-5648.81,1990.61)
(233,-6540.04,5959.94)
(234,-64.4931,7043.98)
(235,-2214.45,-284.659)
(236,-4496.17,6607.09)
(237,-4853.1,6708.39)
(238,-818.839,7496.54)
(239,-2540.36,5954.6)
(240,-7365.11,4073.07)
(241,-532.179,1966.7)
(242,-6408.27,3886.04)
(243,-6987.82,3789.63)
(244,-5244.73,2440.4)
(245,-6365.91,-402.637)
(246,-2093.02,1068.03)
(247,-1257.84,-60.9348)
(248,305.341,5304.67)
(249,-6749.75,1758.44)
(250,-7009.39,4631.16)
(251,-6113.05,5957.94)
(252,-8130.46,7196.31)
(253,-7191.42,1670.04)
(254,-7409.14,7442.28)
(255,-5165.56,1727.75)
(256,-2244.02,4081.52)
(257,-3566.91,6565.28)
(258,-5935.03,2814.12)
(259,-5010.78,7005.06)
(260,-398.856,6730.41)
(261,-2625.53,3811.54)
(262,-1280.74,1936.46)
(263,276.875,3292.59)
(264,-5873.54,3786.97)
(265,-30.0226,-198.594)
(266,486.478,-772.916)
(267,-126.095,5027.01)
(268,79.0596,5455.11)
(269,-3179.06,4265.44)
(270,-5155.44,2676.68)
(271,-7645.87,5132.65)
(272,-6562.5,2568.71)
(273,-7412.48,6405.38)
(274,-5441.32,-396.41)
(275,-1043.9,3987.01)
(276,-7399.13,7175.19)
(277,-201.596,2462.86)
(278,-238.847,1812.14)
(279,-6888.64,3556.01)
(280,-4733.9,-193.702)
(281,-6815.8,5219.27)
(282,-2399.25,1691.27)
(283,-7440.16,947.826)
(284,-7720.26,4392.53)
(285,-6469.32,2269.93)
(286,-4167.36,5581.87)
(287,-2779.09,7228.78)
(288,-7027.41,1932.79)
(289,-6450.31,3298.26)
(290,-5363.93,646.265)
(291,-7549.47,5101.62)
(292,-3760.39,5192.69)
(293,-7234.45,4118.22)
(294,-5801.93,24.2405)
(295,-2205.33,6441.52)
(296,-3949.53,1546.05)
(297,-5517.16,2593.07)
(298,-3220.87,39.1406)
(299,-5934.81,2705.26)
(300,-3480.18,5462.12)
(301,-1008.87,4289.46)
(302,72.0543,1307.76)
(303,-374.171,4718.67)
(304,-444.224,1578.19)
(305,-3604.61,2622.09)
(306,-7723.27,1683.49)
(307,-1154.65,3740.49)
(308,-5866.31,5235.5)
(309,-6450.64,4305.36)
(310,-3334.85,5908.79)
(311,-3187.29,4809.18)
(312,446.559,1380.37)
(313,-549.637,6545.93)
(314,-3333.62,2691.25)
(315,-6289.74,246.074)
(316,98.6299,3276.69)
(317,-3423.69,4632.94)
(318,-3070.65,1164.1)
(319,-6491.12,2844.37)
(320,-1230.37,-66.2722)
(321,-5162.78,1172.55)
(322,-1379.26,118.423)
(323,-7412.37,5054.92)
(324,-2549.92,6211.02)
(325,-2172.53,2921.42)
(326,-6517.02,5074.94)
(327,-5822.17,221.167)
(328,-7485.86,1138.75)
(329,-1975.71,-83.6186)
(330,-3403.01,2979.58)
(331,-7730.05,4585.23)
(332,-6216.8,-176.578)
(333,-2917.31,-51.2609)
(334,-1824.26,6347.67)
(335,-3009.49,1850.06)
(336,506.604,684.405)
(337,-5744.33,2499.55)
(338,-7431.71,7316.18)
(339,-527.064,5092.28)
(340,-2264.82,4192.27)
(341,-7386.68,3072.54)
(342,-785.481,4132.11)
(343,-1603.88,3736.48)
(344,-5976.62,1953.03)
(345,-1838.16,5828.17)
(346,-5209.59,4740.46)
(347,-3170.28,3822.77)
(348,-2785.99,510.274)
(349,92.6254,3281.47)
(350,-394.964,3966.88)
(351,-3320.95,4186.38)
(352,-4371.29,1237.71)
(353,-6768.44,6506.35)
(354,-511.497,-246.408)
(355,-3400.45,3623.73)
(356,-6261.16,4333.04)
(357,-6366.02,1667.15)
(358,-8125.24,492.705)
(359,-534.292,-174.02)
(360,55.3751,653.048)
(361,514.61,2117.04)
(362,-2023.19,3966.21)
(363,-7417.37,6493.89)
(364,80.7275,3299.82)
(365,-7578.49,4003.24)
(366,-1182,3674.77)
(367,-3989.9,4537.98)
(368,20.9046,4130.11)
(369,-6490.78,6530.92)
(370,-2340.43,2024.19)
(371,-7799.77,4809.07)
(372,-1526.93,4048.05)
(373,-4416.33,6770.21)
(374,85.3977,-114.42)
(375,-3152.93,4251.65)
(376,-492.371,7493.65)
(377,-5728.43,4368.96)
(378,-5792.59,4904.03)
(379,-4540.09,3993.34)
(380,-139.661,5255.29)
(381,-3349.86,163.79)
(382,-587.888,1742.65)
(383,63.6035,3408.79)
(384,-3397.89,6932.78)
(385,-6841.49,4901.36)
(386,-6029.43,5912.01)
(387,-5809.82,-2212.33)
(388,-4580.45,2799.22)
(389,-3238.11,7418.48)
(390,-7090.01,4713.33)
(391,-5610.34,1944.69)
(392,-5722.09,6039.89)
(393,-6221.91,4412.88)
(394,709.424,5107.52)
(395,-6255.49,2470.64)
(396,-2496.88,-100.743)
(397,-6514.8,2749.63)
(398,-2957.23,6779.78)
(399,-6908.43,5209.93)
(400,-1692.39,2291.73)
(401,-1798.24,1533.49)
(402,-6070.91,4505.84)
(403,-5956.38,2022.75)
(404,-4016.25,3663.54)
(405,-6557.83,3236.44)
(406,-6483.66,2501)
(407,-290.886,-451.118)
(408,-7462.18,5224.27)
(409,-2039.98,5488.03)
(410,-7252.02,-327.358)
(411,-776.474,3772.18)
(412,-4751.92,7054.98)
(413,-7561.14,3709.24)
(414,-7098.91,2704.82)
(415,-1999.51,7488.87)
(416,-6876.18,4292.35)
(417,-244.962,4353.06)
(418,-7114.92,7267.7)
(419,-863.095,186.14)
(420,137.103,155.117)
(421,-1438.75,3200.63)
(422,-6857.95,2432.83)
(423,-69.8304,5408.3)
(424,-1682.71,6340.56)
(425,297.558,7388.68)
(426,-446.67,6867.73)
(427,-926.699,6480.22)
(428,-4310.8,5158.44)
(429,-4967.52,4656.29)
(430,-2754.63,2439.17)
(431,-3528.99,7752.96)
(432,-5307.78,2231.9)
(433,528.176,690.632)
(434,-7113.03,5570.75)
(435,-8026.05,7365.55)
(436,298.892,7377.78)
(437,-5543.4,5489.47)
(438,-1354.35,5215.71)
(439,-5838.51,3562.24)
(440,-2384.24,1358.02)
(441,-6764.65,6376.47)
(442,-593.447,4858.88)
(443,-6108.49,7180.3)
(444,-7107.25,5047.92)
(445,-6572.84,7285.49)
(446,-416.203,1049.9)
(447,-7129.26,3118.13)
(448,-1454.43,1544.16)
(449,-4848.77,4042.71)
(450,-4104.32,5473.01)
(451,-1040.9,5838.96)
(452,-4156.91,4588.57)
(453,-3065.53,5398.51)
(454,-6082.36,3523.1)
(455,-6415.39,2330.2)
(456,-5931.8,1969.93)
(457,-4009.91,3800.09)
(458,-6201.79,3320.61)
(459,-2423.83,2267.26)
(460,-4363.84,4187.04)
(461,-7437.16,3505.2)
(462,-2068.67,4326.82)
(463,-6783,5204.26)
(464,-3214.09,3431.48)
(465,-6230.47,7150.39)
(466,-7819.78,3689.34)
(467,-6615.1,1506.47)
(468,-3480.62,5446.99)
(469,-1270.07,4765.15)
(470,-5933.69,5700.41)
(471,-5967.39,1996.5)
(472,-7120.26,2064.33)
(473,-958.278,3432.81)
(474,138.994,41.1421)
(475,-7971.23,7150.72)
(476,-1110.39,2440.28)
(477,-2688.14,840.856)
(478,-7007.62,242.071)
(479,-7678.68,5060.04)
(480,-3259.46,3378.55)
(481,-4362.29,5277.76)
(482,-1656.92,4194.83)
(483,-6325.77,1808.81)
(484,-4922.82,281.99)
(485,-3047.07,850.752)
(486,-2097.58,7010.95)
(487,-6356.35,7468.3)
(488,-4967.52,7188.53)
(489,-3015.94,5592.44)
(490,136.214,4353.73)
(491,-4283.34,5145.32)
(492,295.334,2771.64)
(493,595.894,-251.412)
(494,-3569.47,3286.03)
(495,-7320.52,3012.83)
(496,-6820.7,807.386)
(497,-7966.67,138.882)
(498,-5010.78,-324.8)
(499,-1414.29,117.199)
(500,-7391.35,1722.3)
(501,-8060.85,7175.19)
(502,-592.669,1644.13)
(503,-4646.5,1272.29)
(504,-5407.3,3887.6)
(505,-7163.84,2677.46)
(506,-647.377,7221.78)
(507,-3519.32,139.883)
(508,-7963,7303.51)
(509,-5898.78,3360.64)
(510,-5346.36,2001.51)
(511,325.579,3792.3)
(512,-6379.25,58.0438)
(513,-6143.07,2528.46)
(514,-2995.59,7547.8)
(515,-6340.33,922.251)
(516,-5744.77,5336.8)
(517,-3000.26,2351.44)
(518,-4576.67,2915.42)
(519,-4473.15,200.818)
(520,-3756.16,5658.93)
(521,-5686.29,5156.33)
(522,-5994.41,503.935)
(523,-7288.38,1487.34)
(524,46.1459,6979.37)
(525,-6380.25,3220.54)
(526,-6432.07,4871.67)
(527,-4427,2800.22)
(528,283.992,3247.45)
(529,-6608.98,3163.83)
(530,-2383.02,2471.08)
(531,-7660,3884.93)
(532,-7231.67,2979.25)
(533,-6093.59,7294.39)
(534,228.839,7413.48)
(535,-4087.41,5700.52)
(536,-8163.15,381.176)
(537,-7662.44,1823.37)
(538,-5669.38,575.211)
(539,-2883.17,3297.82)
(540,63.2699,3466.39)
(541,-6753.76,-225.615)
(542,-6323.32,3476.51)
(543,-7150.61,589.667)
(544,-1055.68,3402.56)
(545,-7577.49,3922.96)
(546,-5136.98,4671.63)
(547,-7449.95,793.487)
(548,370.057,2366.34)
(549,-3386.11,4738.68)
(550,-1079.04,3416.46)
(551,-3274.36,3982.78)
(552,-7068.88,3801.75)
(553,-1472.11,7391.24)
(554,-4701.66,678.623)
(555,-3148.93,-331.361)
(556,-4512.62,4938.83)
(557,-3842.67,5226.27)
(558,-2954.34,3292.37)
(559,-4920.71,7183.97)
(560,-7083.23,3432.81)
(561,-7197.87,4139.56)
(562,-5368.38,2633.76)
(563,-4482.71,4963.85)
(564,-6218.91,3793.75)
(565,-2114.59,5749.33)
(566,229.951,3782.85)
(567,-6868.4,800.937)
(568,-7234.23,1408.17)
(569,-6234.37,7204.99)
(570,-6828.59,6820.36)
(571,149.335,7314.4)
(572,-4700.43,3084.21)
(573,-6084.25,6607.87)
(574,-7889.06,918.137)
(575,-5743.77,6048.11)
(576,-4599.91,4793.06)
(577,-5883.88,7321.74)
(578,-3502.31,5422.42)
(579,-239.514,4926.38)
(580,-2142.84,6332.33)
(581,-7420.48,5023.68)
(582,-1898.43,5948.37)
(583,-4372.52,-749.565)
(584,-5063.15,1233.15)
(585,-7589.61,5960.05)
(586,-121.091,1084.48)
(587,-4070.85,5757.34)
(588,-3558.9,5883.99)
(589,-6033.99,434.883)
(590,-4618.7,7543.58)
(591,-976.291,7585.72)
(592,-7732.83,3843.45)
(593,-2334.43,6524.58)
(594,-7467.63,5907.79)
(595,-2394.69,6408.16)
(596,-5766.46,940.264)
(597,-1475.78,1728.3)
(598,-6093.7,371.836)
(599,265.311,3587.7)
(600,-5973.17,4697.43)
(601,-1772.34,4319.03)
(602,-7336.75,4774.6)
(603,-7718.15,1710.51)
(604,-763.02,239.847)
(605,120.758,7493.09)
(606,-5700.41,-292.109)
(607,-4194.05,-1046.46)
(608,-90.2903,5060.93)
(609,-7037.97,2034.42)
(610,-6565.5,1022.44)
(611,-4259.99,53.2624)
(612,-5995.52,1975.82)
(613,-4539.09,2929.43)
(614,-7594.5,2916.31)
(615,-4654.62,3856.02)
(616,-7033.19,-565.204)
(617,-4693.87,3907.5)
(618,-7348.87,3053.75)
(619,-4016.81,5132.87)
(620,-6867.73,5141.88)
(621,-7997.25,7341.09)
(622,-1492.9,1527.71)
(623,-5860.2,3359.98)
(624,-1176.55,1394.38)
(625,-6768.99,6398.93)
(626,-6225.36,5134.65)
(627,-7595.73,4024.81)
(628,40.9197,1492.46)
(629,-5236.06,2890.73)
(630,-6129.18,3921.51)
(631,-5675.17,759.906)
(632,-975.958,3974.89)
(633,-7608.62,2060.33)
(634,15.7897,1555.95)
(635,-7818.34,5937.14)
(636,-3492.86,2466.3)
(637,-7602.17,6031.66)
(638,-4832.53,1118.51)
(639,-5843.74,-385.846)
(640,603.677,1994.61)
(641,-3801.64,-430.769)
(642,-4363.96,5335.02)
(643,-3855.91,5685.73)
(644,-5968.28,4146.57)
(645,-6083.36,2441.06)
(646,-1516.14,5925.47)
(647,-6682.26,1294.53)
(648,-3303.49,3722.58)
(649,-4501.95,6637)
(650,-7724.93,5144.43)
(651,5.44855,1396.5)
(652,-3188.07,1207.8)
(653,-5559.08,4513.62)
(654,-7739.95,1209.02)
(655,-3652.42,2981.25)
(656,-4024.14,6716.06)
(657,-6342.67,3587.15)
(658,-1172.77,3107.56)
(659,-8851.23,-1740.31)
(660,-4062.73,1777.01)
(661,-5642.92,1957.03)
(662,-5269.75,2911.97)
(663,-7442.17,4492.16)
(664,-1955.25,6150.64)
(665,-2129.83,1464.21)
(666,-6233.48,4507.62)
(667,-910.798,2625.09)
(668,-7379.34,570.541)
(669,-5066.49,3299.04)
(670,-3257.23,3963.32)
(671,-7005.17,3814.32)
(672,-6801.79,3057.86)
(673,-5135.98,264.978)
(674,-7341.2,4753.92)
(675,-4353.28,5351.48)
(676,139.994,5015.11)
(677,-5876.54,7044.75)
(678,-2135.05,4425.11)
(679,-7615.85,4680.86)
(680,-6739.08,6923.55)
(681,-1685.16,22.6838)
(682,-393.519,3517.65)
(683,-4312.7,2378.35)
(684,-1208.91,1651.36)
(685,-4992.21,3654.31)
(686,-6267.5,2185.98)
(687,-6714.62,4404.88)
(688,-3925.4,5093.06)
(689,-5414.75,3759.28)
(690,-7537.9,8098.88)
(691,-7901.73,6881.74)
(692,-5776.91,5008.22)
(693,-786.704,1962.26)
(694,-6276.62,-215.607)
(695,-7053.87,10.4523)
(696,-3477.62,7008.17)
(697,-3987.45,2701.48)
(698,-3275.47,3285.7)
(699,-7443.17,6957.91)
(700,-2892.51,605.345)
(701,-5615.68,2172.3)
(702,-767.801,3225.1)
(703,-8009.26,-745.673)
(704,-3430.59,2603.07)
(705,-5575.65,5907.01)
(706,-2791.1,759.573)
(707,-122.648,4280.89)
(708,-3706.91,6556.5)
(709,220.277,3272.69)
(710,-6102.71,7501.1)
(711,-3507.76,6291.74)
(712,-6388.37,-372.725)
(713,-1460.99,105.969)
(714,-685.183,4424)
(715,-7982.13,7308.4)
(716,-6482.78,4929.38)
(717,-1972.71,2269.15)
(718,-2286.95,1904.1)
(719,-6708.28,-340.034)
(720,-4294.9,-386.18)
(721,-4043.6,3932.52)
(722,-3288.26,3867.14)
(723,-7991.36,718.653)
(724,-3036.96,3577.7)
(725,-3054.64,5384.61)
(726,-186.696,1927.56)
(727,-4349.17,3075.21)
(728,-6893.08,3241)
(729,-1330.45,4118.33)
(730,-6500.23,3570.47)
(731,-2437.17,6312.42)
(732,-2857.49,567.872)
(733,-8004.81,145.665)
(734,-6875.52,1699.39)
(735,-4724.78,3968.66)
(736,-7634.09,5076.38)
(737,-7640.43,5080.27)
(738,-3571.58,7689.02)
(739,-7436.83,6975.81)
(740,-7591.83,4039.27)
(741,-6140.96,2144.06)
(742,-3379.99,3877.26)
(743,-1056.69,6007.19)
(744,-4474.93,3471.95)
(745,-872.769,1852.51)
(746,-2273.16,4002.57)
(747,-7339.98,1403.95)
(748,-930.257,6861.39)
(749,-738.446,7174.07)
(750,-245.741,4274.22)
(751,90.7351,7265.03)
(752,-4580.56,4783.38)
(753,-1021.88,605.901)
(754,-5664.38,4040.49)
(755,-42.5877,6924.11)
(756,-7261.03,3930.96)
(757,-29.2443,4728.56)
(758,-470.466,1596.43)
(759,-8348.07,-178.023)
(760,-7699.8,5140.76)
(761,-7264.03,889.893)
(762,-3448.6,4582.45)
(763,-2988.36,3236.66)
(764,-3234.88,2601.18)
(765,-4101.76,6330.99)
(766,-734.665,4327.26)
(767,-2484.43,6176.1)
(768,-4700.32,-232.842)
(769,-7233.67,528.065)
(770,276.431,6709.28)
(771,-6289.07,7177.19)
(772,-1211.8,-510.051)
(773,-3434.92,-1568.07)
(774,-6775.44,6316.54)
(775,-6142.63,3932.63)
(776,-7729.72,5345.47)
(777,-716.54,3342.52)
(778,-6982.15,4074.63)
(779,-2776.65,3058.86)
(780,-5823.83,6225.47)
(781,-3349.97,3716.25)
(782,-6446.08,-14.3441)
(783,-7937.54,429.88)
(784,-1787.01,1838.27)
(785,-2195.77,946.602)
(786,-7624.08,1982.05)
(787,-7665.56,5058.15)
(788,-4675.41,1758.21)
(789,-3304.27,7397.58)
(790,-1431.63,3380.88)
(791,-7374.34,1215.81)
(792,-3920.29,1712.96)
(793,-4508.62,3484.96)
(794,-5671.94,1985.39)
(795,-4367.29,753.012)
(796,-3501.97,3183.4)
(797,-8206.19,136.436)
(798,-6059.12,2845.59)
(799,-93.1813,4726.79)
(800,-4312.03,1349.02)
(801,-3038.07,7250.35)
(802,-178.913,3943.75)
(803,-8138.36,7150.28)
(804,-6500.34,1733.2)
(805,-5020.56,2701.59)
(806,142.997,7408.47)
(807,-5389.84,4199.61)
(808,-3220.54,3948.98)
(809,-7198.76,2851.48)
(810,-2026.42,3795.42)
(811,-7849.25,6227.03)
(812,-6033.1,4292.79)
(813,-213.717,6491)
(814,-7085.23,3583.26)
(815,-7186.53,2815.12)
(816,-1822.26,2179.2)
(817,327.803,6989.94)
(818,-6069.13,5611.45)
(819,-70.8312,4042.16)
(820,-929.367,2161.63)
(821,-5797.15,6069.91)
(822,-1081.26,7608.29)
(823,-7592.83,5942.15)
(824,-7812.67,4905.92)
(825,-6612.43,6988.82)
(826,-6804.24,1225.03)
(827,-6209.57,6888.97)
(828,-4004.8,2898.85)
(829,-2865.27,6792.01)
(830,-6380.59,3586.15)
(831,-296.001,7247.8)
(832,-3686.56,6581.85)
(833,-1780.01,3039.18)
(834,-5828.28,4117.21)
(835,-5022.12,3756.94)
(836,-7529.23,2340.43)
(837,-3231.32,-484.81)
(838,-7988.02,7136.05)
(839,-5566.42,4431.67)
(840,-2131.38,4932.5)
(841,-6601.42,3346.74)
(842,-917.025,7558.25)
(843,-7378.56,1205.91)
(844,-2066,4986.09)
(845,-6763.65,5496.25)
(846,-1800.91,3629.18)
(847,-2485.32,6796.79)
(848,-5210.59,512.831)
(849,-2313.3,1363.92)
(850,-6413.39,2159.85)
(851,-7314.74,6955.13)
(852,-3304.49,4449.8)
(853,-1240.27,6026.65)
(854,-97.0732,186.585)
(855,388.293,6666.25)
(856,-397.744,-570.43)
(857,-7634.75,3367.76)
(858,-6136.63,906.572)
(859,-4552.99,6768.55)
(860,-431.881,3878.15)
(861,-6428.62,5951.04)
(862,-5294.66,2859.82)
(863,-411.199,347.595)
(864,-8134.13,7154.17)
(865,-4580.56,3623.18)
(866,-3510.31,5402.18)
(867,-800.937,7474.75)
(868,-7440.94,4140.57)
(869,-2090.46,1952.36)
(870,-3416.35,748.453)
(871,-2830.13,7530.57)
(872,-2146.4,7448.39)
(873,-4036.04,2644.33)
(874,-3454.27,5042.02)
(875,-7619.85,4681.42)
(876,-4021.48,6786.67)
(877,-5445.22,3245.67)
(878,34.804,3443.6)
(879,-7840.58,288.44)
(880,-2524.24,1910.66)
(881,205.822,7408.92)
(882,385.513,6967.03)
(883,-948.715,93.2925)
(884,-5946.04,3396)
(885,-1438.97,106.747)
(886,-836.631,2654)
(887,-2810.01,220.722)
(888,-2745.51,2412.82)
(889,-4304.02,237.29)
(890,-4712.66,6686.48)
(891,-2500,7393.8)
(892,-5651.48,1114.06)
(893,-8310.15,-29.689)
(894,-7658.33,3309.94)
(895,-6993.72,-346.706)
(896,-3283.92,5245.06)
(897,-6008.2,2580.39)
(898,-2858.15,2873.5)
(899,-6772.44,4453.47)
(900,-495.485,1971.82)
(901,-6070.69,6375.14)
(902,-5011.89,984.409)
(903,-6867.18,3281.58)
(904,-6284.63,5560.08)
(905,-6198.78,2710.04)
(906,-1081.59,5718.42)
(907,-2158.18,-584.218)
(908,-2791.99,7263.81)
(909,-7045.42,2084.68)
(910,-7991.13,7550.14)
(911,-1137.75,4286.68)
(912,89.0671,3429.92)
(913,-5829.39,1607.55)
(914,-6184.11,2184.42)
(915,-6857.28,5232.5)
(916,-6751.31,6183.55)
(917,-566.205,3617.5)
(918,-6197,3049.74)
(919,-3433.37,50.3713)
(920,-2096.14,-56.0422)
(921,-4588.57,3980.44)
(922,-4768.37,4815.07)
(923,-5393.73,4107.1)
(924,-2975.02,3656.87)
(925,-4084.3,46.1459)
(926,93.0702,7010.4)
(927,-3328.51,2666.34)
(928,646.598,5079.16)
(929,-4262.66,312.791)
(930,-115.865,3615.61)
(931,-2437.84,6666.02)
(932,-3458.61,4955.4)
(933,-6881.08,3806.31)
(934,-3393.89,108.081)
(935,-1709.51,4476.93)
(936,-8268.12,-587.888)
(937,-4969.75,1732.75)
(938,-1713.51,1367.92)
(939,-7853.92,259.418)
(940,-6594.97,3689.34)
(941,-501.156,7511.44)
(942,-982.074,5200.7)
(943,-8000.36,727.215)
(944,-2949.45,7764.19)
(945,-6954.35,2459.85)
(946,-5964.27,7991.8)
(947,-2601.52,3758.72)
(948,-734.665,2778.32)
(949,-7655.21,3573.69)
(950,-6042.33,7646.65)
(951,-4187.49,3097.78)
(952,-2614.08,6758.87)
